"chemical_ID","Annotation.confidence.score","Annotation.raw.score","Module_RTclust","mz","time","MatchCategory","theoretical.mz","delta_ppm","Name","Formula","MonoisotopicMass","Adduct","mean_int_vec"
"HMDB39991",0,0,"251_6_1","169.05389",90.5,"Multiple",169.0538,0.53,"2-Methyl-3-(1-propenyl)pyrazine","C8H10N2","134.08439833","M+Cl",10181683.9
"HMDB39992",0,0,"251_6_1","169.05389",90.5,"Multiple",169.0538,0.53,"2-Methyl-6-(2-propenyl)pyrazine","C8H10N2","134.08439833","M+Cl",10181683.9
"HMDB39993",0,0,"251_6_1","169.05389",90.5,"Multiple",169.0538,0.53,"2-Methyl-5-(2-propenyl)pyrazine","C8H10N2","134.08439833","M+Cl",10181683.9
"HMDB39994",0,0,"251_6_1","169.05389",90.5,"Multiple",169.0538,0.53,"2-Methyl-3-(2-propenyl)pyrazine","C8H10N2","134.08439833","M+Cl",10181683.9
"HMDB39997",0,0,"251_6_1","169.05389",90.5,"Multiple",169.0538,0.53,"2-Methyl-5-(1-propenyl)pyrazine","C8H10N2","134.08439833","M+Cl",10181683.9
"HMDB39998",0,0,"38_2_20","171.05425",295.1,"Multiple",171.05398,1.58,"2-Acetyl-36-dimethylpyrazine","C8H10N2O","150.079312952","M+Na-2H",59039.8
"HMDB39999",0,0,"38_2_20","171.05425",295.1,"Multiple",171.05398,1.58,"2-Acetyl-35-dimethylpyrazine","C8H10N2O","150.079312952","M+Na-2H",59039.8
"HMDB40010",0,0,"196_3_3","228.10082",55.2,"Multiple",228.10059,1.01,"1-(23-Dihydro-67-dimethyl-1H-pyrrolizin-5-yl)-2-hydroxy-1-propanone","C12H17NO2","207.125928793","M+Na-2H",163475.2
"HMDB40010",0,0,"3_10_1","242.09509",33.9,"Multiple",242.09533,0.99,"1-(23-Dihydro-67-dimethyl-1H-pyrrolizin-5-yl)-2-hydroxy-1-propanone","C12H17NO2","207.125928793","M+Cl",4937781.4
"HMDB40015",0,0,"14_14_1","184.07459",51.3,"Multiple",184.07438,1.14,"2345-Tetrahydro-6-(5-methyl-2-furanyl)pyridine","C10H13NO","163.099714043","M+Na-2H",1148831.4
"HMDB40022",0,0,"14_14_1","184.07459",51.3,"Multiple",184.07438,1.14,"23-Dihydro-5-propanoyl-1H-pyrrolizine","C10H13NO","163.099714043","M+Na-2H",1148831.4
"HMDB40023",0,0,"14_14_1","184.07459",51.3,"Multiple",184.07438,1.14,"5-Acetyl-23-dihydro-7-methyl-1H-pyrrolizine","C10H13NO","163.099714043","M+Na-2H",1148831.4
"HMDB40024",0,0,"14_14_1","184.07459",51.3,"Multiple",184.07438,1.14,"5-Acetyl-23-dihydro-6-methyl-1H-pyrrolizine","C10H13NO","163.099714043","M+Na-2H",1148831.4
"HMDB40025",0,0,"14_14_1","184.07459",51.3,"Multiple",184.07438,1.14,"1-(23-Dihydro-5-methyl-1H-pyrrolizin-7-yl)ethanone","C10H13NO","163.099714043","M+Na-2H",1148831.4
"HMDB40026",0,0,"14_14_1","184.07459",51.3,"Multiple",184.07438,1.14,"23-Dihydro-56-dimethyl-1H-pyrrolizine-7-carboxaldehyde","C10H13NO","163.099714043","M+Na-2H",1148831.4
"HMDB40028",0,0,"3_2_1","196.05438",24.1,"Multiple",196.05347,4.64,"1-(23-Dihydro-1H-pyrrolizin-5-yl)-2-propen-1-one","C10H11NO","161.084063979","M+Cl",30567470
"HMDB40031",0,0,"88_2_29","226.04702",291.6,"Multiple",226.04627,3.32,"2-Butylbenzothiazole","C11H13NS","191.076870111","M+Cl",349105.4
"HMDB40032",0,0,"88_18_1","254.07808",290,"Unique",254.07757,2.01,"2-Hexylbenzothiazole","C13H17NS","219.108170239","M+Cl",437080.3
"HMDB40033",0,0,"67_82_1","268.09391",294.8,"Multiple",268.09322,2.57,"2-Heptylbenzothiazole","C14H19NS","233.123820303","M+Cl",293818.9
"HMDB40034",0,0,"181_1_1","198.01562",291.1,"Multiple",198.01497,3.28,"2-Ethylbenzothiazole","C9H9NS","163.045569983","M+Cl",379566.2
"HMDB40042",0,0,"3_2_1","196.05438",24.1,"Multiple",196.05347,4.64,"3-(5-Methyl-2-furanyl)methyl-1H-pyrrole","C10H11NO","161.084063979","M+Cl",30567470
"HMDB40046",0,0,"0_354_1","240.08068",27.8,"Unique",240.07968,4.17,"1-(23-Dihydro-1H-pyrrolizin-5-yl)-14-pentanedione","C12H15NO2","205.110278729","M+Cl",2512383
"HMDB40048",0,0,"3_2_1","196.05438",24.1,"Multiple",196.05347,4.64,"34-Dihydro-4-(5-methyl-2-furanyl)methylene-2H-pyrrole","C10H11NO","161.084063979","M+Cl",30567470
"HMDB40056",0,0,"67_1_13","171.02754",182.4,"Multiple",171.02836,4.79,"xi-1-(Propylthio)-1-propanethiol","C6H14S2","150.053691828","M+Na-2H",2582046.2
"HMDB40056",0,0,"3_65_1","171.02752",28.4,"Multiple",171.02836,4.91,"xi-1-(Propylthio)-1-propanethiol","C6H14S2","150.053691828","M+Na-2H",10667591.3
"HMDB40118",0,0,"196_3_22","423.30466",287.9,"Multiple",423.30518,1.23,"(all-E)-6-Apo-y-caroten-6-al","C32H42O","442.323565966","M-H2O-H",1839234.9
"HMDB40124",0,0,"237_6_1","155.03746",206.9,"Multiple",155.03815,4.45,"1-Propenylpyrazine","C7H8N2","120.068748266","M+Cl",625412.7
"HMDB40141",0,0,"67_2_1","145.03801",20.5,"Multiple",145.03833,2.21,"2-Methoxy-5-methylpyrazine","C6H8N2O","124.063662888","M+Na-2H",3046924.4
"HMDB40141",0,0,"196_3_22","159.03306",289.3,"Multiple",159.03306,0,"2-Methoxy-5-methylpyrazine","C6H8N2O","124.063662888","M+Cl",192054.6
"HMDB40143",0,0,"67_2_1","145.03801",20.5,"Multiple",145.03833,2.21,"2-Methoxy-6-methylpyrazine","C6H8N2O","124.063662888","M+Na-2H",3046924.4
"HMDB40143",0,0,"196_3_22","159.03306",289.3,"Multiple",159.03306,0,"2-Methoxy-6-methylpyrazine","C6H8N2O","124.063662888","M+Cl",192054.6
"HMDB40182",0,0,"3_6_1","701.19184",22.6,"Multiple",701.19126,0.83,"Fagopyritol A3","C24H42O21","666.221858406","M+Cl",10870118.5
"HMDB40190",0,0,"67_1_1","282.82389",26.1,"Multiple",282.82369,0.71,"1-Bromo-3-iodoacetone","C3H4BrIO","261.849020817","M+Na-2H",531111.4
"HMDB40190",0,0,"3_165_1","296.81721",64.6,"Multiple",296.81842,4.08,"1-Bromo-3-iodoacetone","C3H4BrIO","261.849020817","M+Cl",429199.2
"HMDB40199",0,0,"0_113_1","140.98289",197.5,"Multiple",140.98327,2.7,"2-Methyl-3-(methyldithio)furan","C6H8OS2","160.001656258","M-H2O-H",1494200.7
"HMDB40199",0,0,"218_1_72","140.98296",283.9,"Multiple",140.98327,2.2,"2-Methyl-3-(methyldithio)furan","C6H8OS2","160.001656258","M-H2O-H",2287294
"HMDB40201",0,0,"250_4_1","206.99419",104.3,"Multiple",206.99383,1.74,"33-Dithiobis2-methylfuran","C10H10O2S2","226.012220944","M-H2O-H",1027737.6
"HMDB40237",0,0,"67_1_2","181.00946",37.4,"Multiple",181.00955,0.5,"Dihydro-2-methoxy-2-methyl-3(2H)-thiophenone","C6H10O2S","146.040150254","M+Cl",2687727.8
"HMDB40248",0,0,"0_316_1","223.08248",296,"Multiple",223.08311,2.82,"(SS)-Nt-Histidinylalanine","C9H14N4O4","242.101504956","M-H2O-H",166788.1
"HMDB40249",0,0,"0_316_1","223.08248",296,"Multiple",223.08311,2.82,"(SS)-Np-Histidinylalanine","C9H14N4O4","242.101504956","M-H2O-H",166788.1
"HMDB40261",0,1.98e+08,"3_6_1","89.01752",24.3,"Unique",NA,NA,"Glucosereductone","C3H4O3","-","M-H_[+2]",4787318.67857143
"HMDB40264",0,0,"3_6_1","133.04257",23.1,"Multiple",133.04257,0,"(Z)-2-Hexenal","C6H10O","98.073164942","M+Cl",5248255.8
"HMDB40271",0,0,"3_6_1","133.04257",23.1,"Multiple",133.04257,0,"(Z)-4-Hexenal","C6H10O","98.073164942","M+Cl",5248255.8
"HMDB40290",0,0,"3_2_31","361.30857",283.7,"Multiple",361.3088,0.64,"Butyl octadecanoate","C22H44O2","340.334130652","M+Na-2H",539193.9
"HMDB40290",0,0,"69_19_1","375.30289",251.2,"Multiple",375.30353,1.71,"Butyl octadecanoate","C22H44O2","340.334130652","M+Cl",786786.3
"HMDB40290",0,0,"196_1_22","375.30410",290.4,"Multiple",375.30353,1.52,"Butyl octadecanoate","C22H44O2","340.334130652","M+Cl",1765311.2
"HMDB40311",0,0,"176_1_2","395.12845",150.4,"Multiple",395.12669,4.45,"34578-Pentamethoxyflavan","C20H24O6","360.1572885","M+Cl",98361.7
"HMDB40311",0,0,"196_3_21","395.12849",264.4,"Multiple",395.12669,4.56,"34578-Pentamethoxyflavan","C20H24O6","360.1572885","M+Cl",174913.9
"HMDB40314",0,0,"3_10_3","309.03778",57.1,"Multiple",309.03805,0.87,"2457-Tetrahydroxyflavanone","C15H12O6","288.063388116","M+Na-2H",601317.8
"HMDB40317",0,0,"67_1_13","429.17015",185,"Multiple",429.16834,4.22,"(E)-2-Geranyl-347-trihydroxyflavanone","C25H28O5","408.193674006","M+Na-2H",142924.1
"HMDB40319",0,0,"0_409_1","711.22115",27.9,"Unique",711.22138,0.32,"588-Trihydroxy-3344577-heptamethoxy-55-biflavan","C37H40O12","676.251976744","M+Cl",1798106.8
"HMDB40346",0,0,"252_3_24","124.98396",293.9,"Multiple",124.98334,4.96,"Thial-1-Propene-1-thiol S-oxide","C3H6OS","90.013935504","M+Cl",251002.6
"HMDB40346",0,0,"67_1_8","124.98320",122.9,"Multiple",124.98334,1.12,"Thial-1-Propene-1-thiol S-oxide","C3H6OS","90.013935504","M+Cl",522783.5
"HMDB40367",0,0,"67_43_34","329.09144",291.4,"Multiple",329.09076,2.07,"Azacridone A","C18H16N2O3","308.116092388","M+Na-2H",173469.4
"HMDB40384",0,0,"0_1335_1","662.27697",284.9,"Unique",662.27539,2.39,"Neoacrimarine A","C40H43NO9","681.293781979","M-H2O-H",187099
"HMDB40441",0,0,"3_2_28","349.11763",233,"Multiple",349.11697,1.89,"Dictyoquinazol B","C18H20N2O4","328.142307138","M+Na-2H",795910.1
"HMDB40454",0,0,"48_31_1","435.32437",207.1,"Multiple",435.32631,4.46,"Lucidal","C30H46O3","454.344695338","M-H2O-H",82260.7
"HMDB40481",0,0,"0_1067_1","485.13523",149.8,"Multiple",485.13726,4.18,"Dihydroisocycloartomunin","C26H26O7","450.167853186","M+Cl",37278.1
"HMDB40508",0,0,"48_31_1","435.32437",207.1,"Multiple",435.32631,4.46,"Masticadienonic acid","C30H46O3","454.344695338","M-H2O-H",82260.7
"HMDB40545",0,0,"207_3_1","451.11520",268.8,"Multiple",451.11652,2.93,"4-Methylliquiritigenin 7-rhamnoside","C22H24O8","416.147117744","M+Cl",322632.4
"HMDB40545",0,0,"207_1_35","451.11521",215.8,"Multiple",451.11652,2.9,"4-Methylliquiritigenin 7-rhamnoside","C22H24O8","416.147117744","M+Cl",145935.4
"HMDB40552",0,0,"88_3_26","434.10331",212.6,"Multiple",434.1012,4.86,"Adlumidiceine","C21H21NO7","399.131802031","M+Cl",55568.9
"HMDB40568",0,0,"252_4_15","415.18945",208.8,"Multiple",415.18929,0.39,"6-Gingerdiol 35-diacetate","C21H32O6","380.219888756","M+Cl",158299.8
"HMDB40575",0,0,"67_2_1","123.04315",21.4,"Multiple",123.04275,3.25,"Butyl formate","C5H10O2","102.068079564","M+Na-2H",218848.7
"HMDB40584",0,0,"196_3_16","119.02711",212.6,"Multiple",119.02692,1.6,"23-Dihydro-4-methylfuran","C5H8O","84.057514878","M+Cl",1300799.4
"HMDB40597",0,0,"27_9_20","300.08012",289.3,"Multiple",300.07968,1.47,"Eduline","C17H15NO2","265.110278729","M+Cl",259491.3
"HMDB40597",0,0,"0_520_1","300.08015",166.8,"Multiple",300.07968,1.57,"Eduline","C17H15NO2","265.110278729","M+Cl",641000.1
"HMDB40604",0,0,"3_411_1","599.10077",21.3,"Unique",599.10184,1.79,"Cicerin 7-(6-malonylglucoside)","C26H26O15","578.127170162","M+Na-2H",181228.5
"HMDB40605",0,0,"0_969_1","457.18066",180.8,"Multiple",457.17873,4.22,"Kanzonol J","C26H30O5","422.20932407","M+Cl",122290.6
"HMDB40606",0,0,"282_7_1","417.20594",185.2,"Multiple",417.20658,1.53,"Kanzonol I","C27H32O5","436.224974134","M-H2O-H",169279.2
"HMDB40635",0,0,"0_681_1","361.17897",223.1,"Multiple",361.17851,1.27,"Piperochromenoic acid","C22H28O3","340.203844762","M+Na-2H",403616.4
"HMDB40653",0,0,"67_87_1","827.39983",180.2,"Unique",827.39901,0.99,"Mabioside C","C42H64O14","792.429606756","M+Cl",1962313
"HMDB40664",0,0,"88_15_1","377.08434",21.4,"Multiple",377.0854,2.81,"Veranisatin B","C16H20O9","356.110732238","M+Na-2H",17409422
"HMDB40671",0,0,"3_422_1","623.31728",160.2,"Multiple",623.32015,4.6,"Physapruin B","C34H50O9","602.345483198","M+Na-2H",94225.5
"HMDB40697",0,0,"0_511_1","295.15840",192.5,"Multiple",295.15723,3.96,"Oblongine","C19H24NO3","314.175618639","M-H2O-H",681763
"HMDB40697",0,0,"38_4_14","295.15841",294.2,"Multiple",295.15723,4,"Oblongine","C19H24NO3","314.175618639","M-H2O-H",286487.1
"HMDB40702",0,0,"127_4_29","413.17177",207.8,"Multiple",413.17364,4.53,"Sugetriol triacetate","C21H30O6","378.204238692","M+Cl",128500.5
"HMDB40704",0,0,"196_3_22","690.33773",290.3,"Multiple",690.33607,2.4,"Allodesmosine","C30H51N6O10","655.366666882","M+Cl",248915.6
"HMDB40704",0,0,"67_1_14","636.34890",192.2,"Multiple",636.34828,0.97,"Allodesmosine","C30H51N6O10","655.366666882","M-H2O-H",218496
"HMDB40711",0,0,"0_1105_1","503.29154",196.5,"Multiple",503.29336,3.62,"16beta-16-Hydroxy-3-oxo-112-oleanadien-28-oic acid","C30H44O4","468.323959896","M+Cl",89550.2
"HMDB40716",0,0,"266_4_1","323.04691",22.6,"Multiple",323.04805,3.53,"Irenolone","C19H12O3","288.07864425","M+Cl",962710.5
"HMDB40718",0,0,"3_6_1","142.99854",25.1,"Multiple",142.99892,2.66,"Zwiebelane B","C6H10OS2","162.017306322","M-H2O-H",133573326.5
"HMDB40737",0,0,"266_1_1","347.05899",22.7,"Multiple",347.05958,1.7,"Aldobiouronic acid D3","C11H18O11","326.084911418","M+Na-2H",2072623.7
"HMDB40748",0,0,"69_3_22","461.26606",165.8,"Multiple",461.26733,2.75,"2-Acetoxy-3-geranylgeranyl-14-dihydroxybenzene","C28H40O4","440.292659768","M+Na-2H",381920.7
"HMDB40749",0,0,"196_3_21","393.27747",263.5,"Multiple",393.27936,4.81,"4-Methoxy-3-geranylgeranyl-12-dihydroxybenzene","C27H40O3","412.297745146","M-H2O-H",195221566.2
"HMDB40764",0,0,"69_3_22","461.26606",165.8,"Multiple",461.26733,2.75,"Bolegrevilol","C28H40O4","440.292659768","M+Na-2H",381920.7
"HMDB40765",0,0,"196_3_21","393.27747",263.5,"Multiple",393.27936,4.81,"4-Methoxy-5-(371115-tetramethyl-261014-hexadecatetraenyl)-13-benzenediol","C27H40O3","412.297745146","M-H2O-H",195221566.2
"HMDB40773",0,0,"0_1346_1","673.34002",289.1,"Multiple",673.34302,4.46,"Bismahanine","C46H48N2O4","692.361408034","M-H2O-H",82981.2
"HMDB40773",0,0,"67_2_17","673.34466",224.3,"Multiple",673.34302,2.44,"Bismahanine","C46H48N2O4","692.361408034","M-H2O-H",202392.3
"HMDB40774",0,0,"266_4_1","455.08154",22,"Multiple",455.08041,2.48,"Bismurrayaquinone A","C26H16N2O4","420.11100701","M+Cl",535939.6
"HMDB40777",0,0,"38_5_34","447.35915",287.2,"Multiple",447.36083,3.76,"3beta-1221-Baccharadien-3-ol","C30H50O","426.386166222","M+Na-2H",463665.4
"HMDB40790",0,0,"3_6_1","287.02857",22.7,"Multiple",287.02942,2.96,"4-Methoxybrassinin","C12H14N2OS2","266.05475446","M+Na-2H",2506717.6
"HMDB40790",0,0,"196_1_3","247.03677",58.3,"Multiple",247.03636,1.66,"4-Methoxybrassinin","C12H14N2OS2","266.05475446","M-H2O-H",747578
"HMDB40796",0,0,"196_3_21","395.12849",264.4,"Multiple",395.12669,4.56,"6-O-Formylmarmin","C20H24O6","360.1572885","M+Cl",174913.9
"HMDB40796",0,0,"176_1_2","395.12845",150.4,"Multiple",395.12669,4.45,"6-O-Formylmarmin","C20H24O6","360.1572885","M+Cl",98361.7
"HMDB40815",0,0,"0_907_1","433.29939",300,"Multiple",433.29912,0.62,"Nb-Palmitoyltryptamine","C26H42N2O","398.329713976","M+Cl",271169.2
"HMDB40815",0,0,"0_908_1","433.30032",236.8,"Multiple",433.29912,2.77,"Nb-Palmitoyltryptamine","C26H42N2O","398.329713976","M+Cl",8208582.1
"HMDB40821",0,0,"3_395_1","559.45933",231.8,"Multiple",559.46088,2.77,"Nb-Hexacosanoyltryptamine","C36H62N2O","538.486214616","M+Na-2H",90799.4
"HMDB40822",0,0,"181_34_1","233.10298",295.8,"Multiple",233.10251,2.02,"23-Butanediol glucoside","C10H20O7","252.120902994","M-H2O-H",232832.3
"HMDB40835",0,0,"0_1067_1","485.13523",149.8,"Multiple",485.13726,4.18,"Cycloaltilisin","C26H26O7","450.167853186","M+Cl",37278.1
"HMDB40844",0,0,"3_2_21","511.29228",163.6,"Multiple",511.29071,3.07,"(S)-Nerolidol 3-O-a-L-rhamnopyranosyl-(1-2)-b-D-glucopyranoside","C27H46O10","530.309097692","M-H2O-H",123651.5
"HMDB40853",0,0,"0_1606_1","1123.50731",59,"Multiple",1123.50974,2.16,"Tarasaponin IV","C53H84O23","1088.540338994","M+Cl",141297.4
"HMDB40854",0,0,"0_1606_1","1123.50731",59,"Multiple",1123.50974,2.16,"Elatoside K","C53H84O23","1088.540338994","M+Cl",141297.4
"HMDB40855",0,0,"0_1606_1","1123.50731",59,"Multiple",1123.50974,2.16,"Stipuleanoside R2","C53H84O23","1088.540338994","M+Cl",141297.4
"HMDB40866",0,0,"88_15_1","377.08434",21.4,"Multiple",377.0854,2.81,"1-O-2-Hydroxy-4-methoxycinnamoyl-b-D-glucose","C16H20O9","356.110732238","M+Na-2H",17409422
"HMDB40903",0,0,"252_3_24","267.10043",295.4,"Multiple",267.10026,0.64,"Ipomeabisfuran","C15H18O3","246.125594442","M+Na-2H",88148
"HMDB40905",0,0,"88_3_27","301.12048",220.2,"Multiple",301.12121,2.42,"Ipomeamaronolide","C15H22O4","266.151809192","M+Cl",165460.7
"HMDB40933",0,0,"3_6_1","237.00807",26.2,"Multiple",237.00907,4.22,"4-Chloro-35-dimethoxybenzyl alcohol","C9H11ClO3","202.039671925","M+Cl",3886766.5
"HMDB40957",0,0,"67_2_13","873.40403",180.2,"Unique",873.40449,0.53,"Talinumoside I","C43H66O16","838.435086064","M+Cl",3218570.4
"HMDB40970",0,0,"0_622_30","599.36656",296.3,"Multiple",599.36613,0.72,"(6S6S)-epsilonepsilon-Carotene-33-dione","C40H52O2","564.396730908","M+Cl",35089.7
"HMDB40977",0,0,"207_2_3","255.03641",57.2,"Multiple",255.03644,0.12,"Brassitin","C11H12N2OS","220.067033706","M+Cl",806088.3
"HMDB40988",0,0,"0_409_2","259.07006",54.9,"Multiple",259.07002,0.15,"Falimint","C11H14N2O4","238.095356946","M+Na-2H",448282.8
"HMDB40988",0,0,"3_144_1","273.06570",25.3,"Multiple",273.06476,3.44,"Falimint","C11H14N2O4","238.095356946","M+Cl",2021187.3
"HMDB40989",0,0,"14_31_1","329.17589",75.9,"Multiple",329.17528,1.85,"3b-Hydroxy-6b-tigloyloxy-7(11)-eremophilen-128b-olide","C20H28O5","348.193674006","M-H2O-H",2213552.2
"HMDB41028",0,0,"67_1_13","887.42043",180.3,"Unique",887.42014,0.33,"Hovenidulcioside A1","C44H68O16","852.450736128","M+Cl",635565.2
"HMDB41033",0,0,"3_2_30","539.49403",250.9,"Unique",539.49642,4.43,"17-Pentatriacontadien-11-ol","C35H68O","504.527016798","M+Cl",914883.3
"HMDB41046",0,0,"14_37_1","376.11548",140.5,"Multiple",376.11664,3.08,"Marshmine","C20H21NO5","355.141972787","M+Na-2H",130129.8
"HMDB41047",0,0,"0_1081_1","491.24560",163.5,"Multiple",491.24336,4.56,"Physagulin A","C30H38O7","510.26175357","M-H2O-H",233887.1
"HMDB41049",0,0,"0_52_26","641.32998",284,"Multiple",641.33071,1.14,"Physagulin D","C34H52O10","620.356047884","M+Na-2H",75152.6
"HMDB41050",0,0,"99_10_1","415.29727",231.5,"Multiple",415.29823,2.31,"(3beta22E24R)-Ergosta-468(14)22-tetraen-3-ol","C28H42O","394.323565966","M+Na-2H",221054.9
"HMDB41050",0,0,"196_1_22","375.30410",290.4,"Multiple",375.30518,2.88,"(3beta22E24R)-Ergosta-468(14)22-tetraen-3-ol","C28H42O","394.323565966","M-H2O-H",1765311.2
"HMDB41052",0,0,"3_6_1","262.00186",27,"Unique",262.00302,4.43,"Ajocysteine","C9H15NO3S3","281.021405421","M-H2O-H",3940014.7
"HMDB41058",0,0,"67_117_1","339.19447",247.9,"Multiple",339.19416,0.91,"Phytocassane C","C20H30O3","318.219494826","M+Na-2H",708850.7
"HMDB41059",0,0,"0_24_1","331.03434",21.4,"Unique",331.03472,1.15,"N-Methoxyspirobrassinol methyl ether","C13H16N2O2S2","296.065319146","M+Cl",1511927.7
"HMDB41075",0,0,"196_1_18","365.37652",243.3,"Unique",365.37834,4.98,"erythro-68-Pentacosanediol","C25H52O2","384.396730908","M-H2O-H",722916.7
"HMDB41082",0,0,"3_2_30","255.20849",248,"Unique",255.20942,3.64,"(5Z8Z)-158-Heptadecatriene","C17H30","234.23475096","M+Na-2H",4353705.9
"HMDB41090",0,0,"3_2_28","303.13517",232.5,"Multiple",303.13665,4.88,"(-)-(E)-1-(4-Hydroxyphenyl)-7-phenyl-6-hepten-3-ol","C19H22O2","282.161979948","M+Na-2H",8463733.2
"HMDB41094",0,0,"188_2_13","713.35355",154.8,"Unique",713.35206,2.09,"Gingerglycolipid B","C33H58O14","678.382656564","M+Cl",56588
"HMDB41097",0,0,"0_505_1","293.04418",23.9,"Multiple",293.045,2.8,"(E)-Antibiotic BE 23372M","C17H12O6","312.063388116","M-H2O-H",10785493.4
"HMDB41099",0,0,"380_5_1","351.15852",28.7,"Multiple",351.15963,3.16,"Kanzonol R","C22H26O5","370.178023942","M-H2O-H",1665477.6
"HMDB41109",0,0,"3_10_3","201.06469",58.5,"Multiple",201.06454,0.75,"(S)-3-Ethylidenehexahydropyrrolo12-apyrazine-14-dione","C9H12N2O2","180.089877638","M+Na-2H",526014.2
"HMDB41112",0,0,"0_951_1","449.33990",264.7,"Multiple",449.3401,0.45,"(3alpha5alpha7alpha)-14-Methylergosta-9(11)24(28)-dien-37-diol","C29H48O2","428.36543078","M+Na-2H",258463.8
"HMDB41113",0,0,"0_606_1","333.11108",31.6,"Multiple",333.11268,4.8,"Artonin U","C21H20O5","352.13107375","M-H2O-H",1379972.5
"HMDB41131",0,0,"188_39_1","683.33859",176.5,"Multiple",683.34128,3.94,"Prosapogenin","C36H54O11","662.36661257","M+Na-2H",47404.9
"HMDB41141",0,0,"266_2_1","334.04789",29.2,"Multiple",334.04877,2.63,"Marshdine","C16H13NO5","299.079372531","M+Cl",2399766.6
"HMDB41172",0,0,"0_606_1","333.11108",31.6,"Multiple",333.11268,4.8,"1-Methoxyphaseollin","C21H20O5","352.13107375","M-H2O-H",1379972.5
"HMDB41186",0,0,"0_369_1","245.10300",132.5,"Multiple",245.10251,2,"Ilicifolinoside A","C11H20O7","264.120902994","M-H2O-H",786798
"HMDB41187",0,0,"0_369_1","245.10300",132.5,"Multiple",245.10251,2,"(Z)-2-Methyl-2-butene-14-diol 4-O-beta-D-Glucopyranoside","C11H20O7","264.120902994","M-H2O-H",786798
"HMDB41203",0,0,"0_823_45","541.36851",187.3,"Unique",541.36631,4.06,"Ginsenoyne A linoleate","C35H52O3","520.39164553","M+Na-2H",83896.3
"HMDB41206",0,0,"0_54_43","351.23072",291.1,"Multiple",351.2324,4.78,"Antibiotic SB 202742","C24H34O3","370.250794954","M-H2O-H",139987.9
"HMDB41221",0,0,"0_839_1","409.13474",25.7,"Multiple",409.1346,0.34,"b-D-Xylopyranosyl-(1-4)-a-L-rhamnopyranosyl-(1-2)-L-arabinose","C16H28O13","428.152990982","M-H2O-H",1267659
"HMDB41243",0,0,"3_10_3","295.02154",54.2,"Multiple",295.0224,2.92,"136-Trihydroxy-5-methoxyxanthone","C14H10O6","274.047738052","M+Na-2H",1068434.8
"HMDB41243",0,0,"27_70_1","255.02921",24.4,"Multiple",255.02935,0.55,"136-Trihydroxy-5-methoxyxanthone","C14H10O6","274.047738052","M-H2O-H",3477182.5
"HMDB41272",0,0,"3_6_1","307.04293",25.2,"Multiple",307.04353,1.95,"Uralenneoside","C12H14O8","286.068867424","M+Na-2H",3342324.7
"HMDB41275",0,0,"67_1_13","429.17015",185,"Multiple",429.16834,4.22,"1-Hydroxy-35-dimethoxy-24-diprenylxanthone","C25H28O5","408.193674006","M+Na-2H",142924.1
"HMDB41305",0,0,"0_7_1","275.10797",28,"Multiple",275.1072,2.8,"1-Methoxy-4-5-(4-methoxyphenoxy)-3-penten-1-ynylbenzene","C19H18O3","294.125594442","M-H2O-H",521365851.7
"HMDB41312",0,0,"7_1_20","425.15704",178.2,"Multiple",425.15817,2.66,"Myristicanol B","C22H28O7","404.18350325","M+Na-2H",152685.8
"HMDB41315",0,0,"0_318_1","225.06965",26.3,"Multiple",225.06878,3.87,"Cinnamyl propionate","C12H14O2","190.099379692","M+Cl",1648415.3
"HMDB41316",0,0,"0_128_1","239.08535",26.8,"Multiple",239.08443,3.85,"Cinnamyl butyrate","C13H16O2","204.115029756","M+Cl",35214233.5
"HMDB41317",0,0,"0_128_1","239.08535",26.8,"Multiple",239.08443,3.85,"Cinnamyl isobutyrate","C13H16O2","204.115029756","M+Cl",35214233.5
"HMDB41328",0,0,"3_169_1","298.10672",29.3,"Multiple",298.10607,2.18,"3-Deaminofusarochromanone","C15H19NO4","277.131408101","M+Na-2H",2204353.4
"HMDB41331",0,0,"0_1128_1","517.27778",284.9,"Multiple",517.27828,0.97,"(3b16b20R)-Pregn-5-ene-31620-triol 3-glucoside","C27H44O8","496.303618384","M+Na-2H",140609.3
"HMDB41347",0,0,"0_1355_1","685.35643",173.1,"Multiple",685.35693,0.73,"Elatoside G","C36H56O11","664.382262634","M+Na-2H",48669.4
"HMDB41351",0,0,"188_2_17","903.48722",193.9,"Unique",903.48782,0.66,"Koryoginsenoside R1","C46H76O15","868.518421762","M+Cl",73317.4
"HMDB41361",0,0,"7_8_1","159.02503",25.6,"Multiple",159.02499,0.25,"2-Ethylbenzenethiol","C8H10S","138.05032101","M+Na-2H",6655558
"HMDB41362",0,0,"256_7_57","649.42974",296.3,"Multiple",649.4297,0.06,"Annohexocin","C35H64O9","628.455033646","M+Na-2H",20619.5
"HMDB41363",0,0,"67_1_13","429.17015",185,"Multiple",429.16856,3.7,"Secoeremopetasitolide B","C21H30O7","394.199153314","M+Cl",142924.1
"HMDB41366",0,0,"65_5_38","555.27497",155.3,"Multiple",555.27302,3.51,"2425-Diacetylvulgaroside","C29H44O8","520.303618384","M+Cl",2267555.9
"HMDB41366",0,0,"67_2_15","501.28282",193.7,"Multiple",501.28523,4.81,"2425-Diacetylvulgaroside","C29H44O8","520.303618384","M-H2O-H",3163063.7
