"chemical_ID","Annotation.confidence.score","Annotation.raw.score","Module_RTclust","mz","time","MatchCategory","theoretical.mz","delta_ppm","Name","Formula","MonoisotopicMass","Adduct","mean_int_vec"
"HMDB00258",2,1e+05,"0_1396_1","341.10888",128,"Multiple",341.10894,0.18,"Sucrose","C12H22O11","342.116211546","M-H",277746.2
"HMDB00262",2,1e+05,"0_164_1","125.03562",124.9,"Multiple",125.03565,0.24,"Thymine","C5H6N2O2","126.042927446","M-H",565983.9
"HMDB00262",2,1e+05,"177_2_50","125.03567",292.3,"Multiple",125.03565,0.16,"Thymine","C5H6N2O2","126.042927446","M-H",388787.8
"HMDB00283",2,1e+05,"0_294_1","149.04550",22.3,"Multiple",149.04555,0.34,"D-Ribose","C5H10O5","150.05282343","M-H",10650810.5
"HMDB00286",2,1e+05,"0_2416_1","565.04833",143.7,"Multiple",565.04774,1.04,"Uridine diphosphate glucose","C15H24N2O17P2","566.055020376","M-H",218948.3
"HMDB00292",2,1e+05,"201_1_1","151.02612",26.2,"Multiple",151.02615,0.2,"Xanthine","C5H4N4O2","152.033425392","M-H",14583586.3
"HMDB00296",2,1e+05,"0_841_1","243.06225",26.9,"Multiple",243.06226,0.04,"Uridine","C9H12N2O6","244.069536126","M-H",13611231.3
"HMDB00299",2,1e+05,"0_1101_1","283.06769",293.5,"Unique",283.06841,2.54,"Xanthosine","C10H12N4O6","284.075684136","M-H",163592.5
"HMDB00300",2,1e+05,"84_1_1","111.02001",27.2,"Multiple",111.02,0.09,"Uracil","C4H4N2O2","112.027277382","M-H",3709517.9
"HMDB00302",2,1e+05,"0_2416_1","565.04833",143.7,"Multiple",565.04774,1.04,"Uridine diphosphategalactose","C15H24N2O17P2","566.055020376","M-H",218948.3
"HMDB00310",2,1e+05,"241_1_1","115.04006",26.3,"Multiple",115.04007,0.09,"Methylacetoacetic acid","C5H8O3","116.047344122","M-H",39155857
"HMDB00314",2,1e+05,"0_1517_1","365.23331",204.5,"Multiple",365.23335,0.11,"3b-Allotetrahydrocortisol","C21H34O5","366.240624198","M-H",523085.8
"HMDB00317",2,1e+05,"0_195_1","131.07078",195,"Multiple",131.07137,4.5,"2-Hydroxy-3-methylpentanoic acid","C6H12O3","132.07864425","M-H",4852800.2
"HMDB00317",2,1e+05,"0_196_1","131.07133",293.2,"Multiple",131.07137,0.31,"2-Hydroxy-3-methylpentanoic acid","C6H12O3","132.07864425","M-H",3485001.5
"HMDB00317",2,1e+05,"139_1_1","131.07135",26.5,"Multiple",131.07137,0.15,"2-Hydroxy-3-methylpentanoic acid","C6H12O3","132.07864425","M-H",6565752.7
"HMDB00318",2,1e+05,"177_34_1","169.05055",292.5,"Multiple",169.05063,0.47,"34-Dihydroxyphenylglycol","C8H10O4","170.057908808","M-H",318901.9
"HMDB00325",2,1e+05,"0_533_1","189.07686",179.5,"Multiple",189.07685,0.05,"3-Hydroxysuberic acid","C8H14O5","190.084123558","M-H",1410703.7
"HMDB00325",2,1e+05,"0_534_1","189.07687",294.6,"Multiple",189.07685,0.11,"3-Hydroxysuberic acid","C8H14O5","190.084123558","M-H",390988.1
"HMDB00328",2,1e+05,"0_1636_1","389.27005",122.6,"Multiple",389.26973,0.82,"12-Ketodeoxycholic acid","C24H38O4","390.277009704","M-H",340057.6
"HMDB00328",2,1e+05,"91_4_15","389.27052",187.1,"Multiple",389.26973,2.03,"12-Ketodeoxycholic acid","C24H38O4","390.277009704","M-H",2226318.6
"HMDB00333",2,1e+05,"0_484_1","181.05068",25.1,"Multiple",181.05063,0.28,"Isohomovanillic acid","C9H10O4","182.057908808","M-H",7765863.9
"HMDB00337",2,1e+05,"0_140_1","119.03497",24.5,"Multiple",119.03498,0.08,"(S)-34-Dihydroxybutyric acid","C4H8O4","120.042258744","M-H",19499172.9
"HMDB00338",2,1e+05,"0_269_3","287.16532",33.6,"Multiple",287.16527,0.17,"2-Hydroxyestradiol","C18H24O3","288.172544634","M-H",470506.5
"HMDB00341",2,1e+05,"177_1_20","171.06626",293,"Multiple",171.06628,0.12,"2-Octenedioic acid","C8H12O4","172.073558872","M-H",1221588.2
"HMDB00347",2,1e+05,"0_269_3","287.16532",33.6,"Multiple",287.16527,0.17,"16b-Hydroxyestradiol","C18H24O3","288.172544634","M-H",470506.5
"HMDB00349",2,1e+05,"201_2_1","117.01934",23.1,"Multiple",117.01933,0.09,"Erythrono-14-lactone","C4H6O4","118.02660868","M-H",22364799.6
"HMDB00350",2,1e+05,"177_52_1","217.10819",294.8,"Multiple",217.10815,0.18,"3-Hydroxysebacic acid","C10H18O5","218.115423686","M-H",436304.9
"HMDB00353",2,1e+05,"0_1432_1","347.22239",29.3,"Multiple",347.22278,1.12,"3b15b17a-Trihydroxy-pregnenone","C21H32O4","348.230059512","M-H",460349.5
"HMDB00353",2,1e+05,"63_1_2","347.22173",228.2,"Multiple",347.22278,3.02,"3b15b17a-Trihydroxy-pregnenone","C21H32O4","348.230059512","M-H",5093565.7
"HMDB00356",2,1e+05,"0_269_3","287.16532",33.6,"Multiple",287.16527,0.17,"17-Epiestriol","C18H24O3","288.172544634","M-H",470506.5
"HMDB00359",2,1e+05,"3_17_1","433.33242",172.5,"Multiple",433.33233,0.21,"3a7a-Dihydroxycoprostanic acid","C27H46O4","434.33960996","M-H",832887.7
"HMDB00359",2,1e+05,"43_11_12","433.33265",288,"Multiple",433.33233,0.74,"3a7a-Dihydroxycoprostanic acid","C27H46O4","434.33960996","M-H",663247.5
"HMDB00360",2,1e+05,"0_140_1","119.03497",24.5,"Multiple",119.03498,0.08,"24-Dihydroxybutanoic acid","C4H8O4","120.042258744","M-H",19499172.9
"HMDB00365",2,1e+05,"0_1137_1","289.21732",220.5,"Multiple",289.2173,0.07,"Epiandrosterone","C19H30O2","290.224580204","M-H",214658.8
"HMDB00366",2,1e+05,"0_294_1","149.04550",22.3,"Multiple",149.04555,0.34,"2-Deoxyribonic acid","C5H10O5","150.05282343","M-H",10650810.5
"HMDB00369",2,1e+05,"0_1148_3","291.23296",231.4,"Multiple",291.23295,0.03,"3b17b-Dihydroxyetiocholane","C19H32O2","292.240230268","M-H",547702.6
"HMDB00379",2,1e+05,"91_14_1","205.03535",107.2,"Multiple",205.03538,0.15,"2-Methylcitric acid","C7H10O7","206.042652674","M-H",811571.3
"HMDB00382",2,1e+05,"0_1432_1","347.22239",29.3,"Multiple",347.22278,1.12,"3b17a21-Trihydroxypregnenone","C21H32O4","348.230059512","M-H",460349.5
"HMDB00382",2,1e+05,"63_1_2","347.22173",228.2,"Multiple",347.22278,3.02,"3b17a21-Trihydroxypregnenone","C21H32O4","348.230059512","M-H",5093565.7
"HMDB00383",2,1e+05,"0_1148_3","291.23296",231.4,"Multiple",291.23295,0.03,"3a17a-Dihydroxy-5b-androstane","C19H32O2","292.240230268","M-H",547702.6
"HMDB00387",2,1e+05,"0_681_1","215.16521",77.2,"Multiple",215.16527,0.28,"3-Hydroxydodecanoic acid","C12H24O3","216.172544634","M-H",574728
"HMDB00387",2,1e+05,"8_6_1","215.16521",29.3,"Multiple",215.16527,0.28,"3-Hydroxydodecanoic acid","C12H24O3","216.172544634","M-H",2039202.9
"HMDB00387",2,1e+05,"0_682_1","215.16526",291.7,"Multiple",215.16527,0.05,"3-Hydroxydodecanoic acid","C12H24O3","216.172544634","M-H",636426.8
"HMDB00391",2,1e+05,"91_4_12","405.26500",157.7,"Multiple",405.26465,0.86,"7-Ketodeoxycholic acid","C24H38O5","406.271924326","M-H",2135070
"HMDB00392",2,1e+05,"0_250_1","141.09215",28.7,"Multiple",141.0921,0.35,"2-Octenoic acid","C8H14O2","142.099379692","M-H",2802687.8
"HMDB00393",2,1e+05,"88_1_1","143.03498",27.4,"Multiple",143.03498,0,"3-Hexenedioic acid","C6H8O4","144.042258744","M-H",4789346.4
"HMDB00393",2,1e+05,"177_21_1","143.03505",290.1,"Multiple",143.03498,0.49,"3-Hexenedioic acid","C6H8O4","144.042258744","M-H",1175416.5
"HMDB00394",2,1e+05,"0_1034_1","273.17074",172.8,"Multiple",273.17075,0.04,"3-Hydroxytetradecanedioic acid","C14H26O5","274.178023942","M-H",694803.7
"HMDB00394",2,1e+05,"0_1035_1","273.17077",293.7,"Multiple",273.17075,0.07,"3-Hydroxytetradecanedioic acid","C14H26O5","274.178023942","M-H",199197.1
"HMDB00397",2,1e+05,"0_307_1","153.01933",23.8,"Multiple",153.01933,0,"2-Pyrocatechuic acid","C7H6O4","154.02660868","M-H",8968404.1
"HMDB00397",2,1e+05,"0_308_1","153.01935",290.5,"Multiple",153.01933,0.13,"2-Pyrocatechuic acid","C7H6O4","154.02660868","M-H",485284.6
"HMDB00398",2,1e+05,"0_352_1","159.02985",20.7,"Multiple",159.0299,0.31,"3-Oxoadipic acid","C6H8O5","160.037173366","M-H",701023.3
"HMDB00400",2,1e+05,"91_4_12","405.26500",157.7,"Multiple",405.26465,0.86,"37-Dihydroxy-12-oxocholanoic acid","C24H38O5","406.271924326","M-H",2135070
"HMDB00402",2,1e+05,"0_449_1","175.06120",292.4,"Multiple",175.0612,0,"2-Isopropylmalic acid","C7H12O5","176.068473494","M-H",333764.9
"HMDB00402",2,1e+05,"177_40_1","175.06118",133.2,"Multiple",175.0612,0.11,"2-Isopropylmalic acid","C7H12O5","176.068473494","M-H",991445.1
"HMDB00409",2,1e+05,"0_195_1","131.07078",195,"Multiple",131.07137,4.5,"(5R)-5-Hydroxyhexanoic acid","C6H12O3","132.07864425","M-H",4852800.2
"HMDB00409",2,1e+05,"0_196_1","131.07133",293.2,"Multiple",131.07137,0.31,"(5R)-5-Hydroxyhexanoic acid","C6H12O3","132.07864425","M-H",3485001.5
"HMDB00409",2,1e+05,"139_1_1","131.07135",26.5,"Multiple",131.07137,0.15,"(5R)-5-Hydroxyhexanoic acid","C6H12O3","132.07864425","M-H",6565752.7
"HMDB00412",2,1e+05,"0_1148_3","291.23296",231.4,"Multiple",291.23295,0.03,"3b17a-Dihydroxy-5a-androstane","C19H32O2","292.240230268","M-H",547702.6
"HMDB00413",2,1e+05,"0_863_1","245.13942",293.3,"Multiple",245.13945,0.12,"3-Hydroxydodecanedioic acid","C12H22O5","246.146723814","M-H",263726.3
"HMDB00413",2,1e+05,"0_864_1","245.13944",171.8,"Multiple",245.13945,0.04,"3-Hydroxydodecanedioic acid","C12H22O5","246.146723814","M-H",805726.9
"HMDB00421",2,1e+05,"0_210_1","133.05065",177.1,"Multiple",133.05063,0.15,"23-Dihydroxyvaleric acid","C5H10O4","134.057908808","M-H",1247102.7
"HMDB00421",2,1e+05,"0_211_1","133.05067",18.7,"Multiple",133.05063,0.3,"23-Dihydroxyvaleric acid","C5H10O4","134.057908808","M-H",2686532.2
"HMDB00421",2,1e+05,"177_17_1","133.05069",292.6,"Multiple",133.05063,0.45,"23-Dihydroxyvaleric acid","C5H10O4","134.057908808","M-H",386990.5
"HMDB00422",2,1e+05,"0_271_1","145.05066",179.9,"Multiple",145.05063,0.21,"2-Methylglutaric acid","C6H10O4","146.057908808","M-H",4264379.1
"HMDB00422",2,1e+05,"0_272_1","145.05067",22.3,"Multiple",145.05063,0.28,"2-Methylglutaric acid","C6H10O4","146.057908808","M-H",2813583.5
"HMDB00423",2,1e+05,"0_484_1","181.05068",25.1,"Multiple",181.05063,0.28,"34-Dihydroxyhydrocinnamic acid","C9H10O4","182.057908808","M-H",7765863.9
"HMDB00424",2,1e+05,"177_52_1","217.10819",294.8,"Multiple",217.10815,0.18,"2-Hydroxydecanedioic acid","C10H18O5","218.115423686","M-H",436304.9
"HMDB00430",2,1e+05,"78_10_8","415.32191",232.7,"Multiple",415.32177,0.34,"2425-Dihydroxyvitamin D","C27H44O3","416.329045274","M-H",4287091.5
"HMDB00430",2,1e+05,"0_13_27","415.32338",283.9,"Multiple",415.32177,3.88,"2425-Dihydroxyvitamin D","C27H44O3","416.329045274","M-H",154586.4
"HMDB00431",2,1e+05,"0_269_3","287.16532",33.6,"Multiple",287.16527,0.17,"1617-Epiestriol","C18H24O3","288.172544634","M-H",470506.5
"HMDB00439",2,1e+05,"0_400_1","168.03022",118.5,"Multiple",168.03023,0.06,"2-Furoylglycine","C7H7NO4","169.037507717","M-H",509547.3
"HMDB00439",2,1e+05,"177_1_20","168.03024",291.2,"Multiple",168.03023,0.06,"2-Furoylglycine","C7H7NO4","169.037507717","M-H",440520.9
"HMDB00440",2,1e+05,"3_3_2","151.04005",51.1,"Multiple",151.04007,0.13,"3-Hydroxyphenylacetic acid","C8H8O3","152.047344122","M-H",4548644.9
"HMDB00448",2,1e+05,"0_271_1","145.05066",179.9,"Multiple",145.05063,0.21,"Adipic acid","C6H10O4","146.057908808","M-H",4264379.1
"HMDB00448",2,1e+05,"0_272_1","145.05067",22.3,"Multiple",145.05063,0.28,"Adipic acid","C6H10O4","146.057908808","M-H",2813583.5
"HMDB00450",2,1e+05,"0_219_6","161.09318",72.8,"Unique",161.09317,0.06,"5-Hydroxylysine","C6H14N2O3","162.100442324","M-H",1225544
"HMDB00453",2,1e+05,"177_1_20","113.06086",292.6,"Multiple",113.0608,0.53,"Delta-Hexanolactone","C6H10O2","114.068079564","M-H",646164.2
"HMDB00453",2,1e+05,"0_106_1","113.06086",172.1,"Multiple",113.0608,0.53,"Delta-Hexanolactone","C6H10O2","114.068079564","M-H",2021814.2
"HMDB00455",2,1e+05,"3_3_1","221.05919",23.8,"Multiple",221.06015,4.34,"Allocystathionine","C7H14N2O4S","222.067427636","M-H",16028631.6
"HMDB00458",2,1e+05,"0_1148_3","291.23296",231.4,"Multiple",291.23295,0.03,"5a-Androstane-3a17a-diol","C19H32O2","292.240230268","M-H",547702.6
"HMDB00459",2,222500000,"177_2_50","156.06665",291.5,"Multiple",156.06662,0.19,"3-Methylcrotonylglycine","C7H11NO3","157.073893223","M-H",885512.9
"HMDB00460",2,1e+05,"91_4_15","389.27052",187.1,"Multiple",389.26973,2.03,"7-Hydroxy-3-oxocholanoic acid","C24H38O4","390.277009704","M-H",2226318.6
"HMDB00460",2,1e+05,"0_1636_1","389.27005",122.6,"Multiple",389.26973,0.82,"7-Hydroxy-3-oxocholanoic acid","C24H38O4","390.277009704","M-H",340057.6
"HMDB00462",2,1e+05,"0_340_1","157.03669",294.7,"Unique",157.03671,0.13,"Allantoin","C4H6N4O3","158.043990078","M-H",216044.5
"HMDB00467",2,1e+05,"0_1636_1","389.27005",122.6,"Multiple",389.26973,0.82,"Nutriacholic acid","C24H38O4","390.277009704","M-H",340057.6
"HMDB00467",2,1e+05,"91_4_15","389.27052",187.1,"Multiple",389.26973,2.03,"Nutriacholic acid","C24H38O4","390.277009704","M-H",2226318.6
"HMDB00479",2,1e+05,"0_401_1","168.07785",65.3,"Multiple",168.07785,0,"3-Methylhistidine","C7H11N3O2","169.085126611","M-H",1159076.4
"HMDB00482",2,100008,"177_1_20","143.10772",293.9,"Multiple",143.10775,0.21,"Caprylic acid","C8H16O2","144.115029756","M-H",12925914.4
"HMDB00484",2,1e+05,"61_14_1","167.03496",293,"Multiple",167.03498,0.12,"Vanillic acid","C8H8O4","168.042258744","M-H",231775.3
"HMDB00490",2,1e+05,"0_1137_1","289.21732",220.5,"Multiple",289.2173,0.07,"Etiocholanolone","C19H30O2","290.224580204","M-H",214658.8
"HMDB00493",2,1e+05,"0_1148_3","291.23296",231.4,"Multiple",291.23295,0.03,"5a-Androstane-3b17b-diol","C19H32O2","292.240230268","M-H",547702.6
"HMDB00495",2,1e+05,"0_1148_3","291.23296",231.4,"Multiple",291.23295,0.03,"Androstanediol","C19H32O2","292.240230268","M-H",547702.6
"HMDB00498",2,1e+05,"0_140_1","119.03497",24.5,"Multiple",119.03498,0.08,"4-Deoxyerythronic acid","C4H8O4","120.042258744","M-H",19499172.9
"HMDB00500",2,1e+05,"71_4_1","137.02442",94.8,"Multiple",137.02442,0,"4-Hydroxybenzoic acid","C7H6O3","138.031694058","M-H",1046386.7
"HMDB00500",2,1e+05,"0_227_1","137.02444",270.9,"Multiple",137.02442,0.15,"4-Hydroxybenzoic acid","C7H6O3","138.031694058","M-H",1169432.5
"HMDB00500",2,1e+05,"71_5_1","137.02443",26.2,"Multiple",137.02442,0.07,"4-Hydroxybenzoic acid","C7H6O3","138.031694058","M-H",17742590.9
"HMDB00502",2,1e+05,"91_4_12","405.26500",157.7,"Multiple",405.26465,0.86,"3-Oxocholic acid","C24H38O5","406.271924326","M-H",2135070
"HMDB00503",2,1e+05,"91_4_15","389.27052",187.1,"Multiple",389.26973,2.03,"7a-Hydroxy-3-oxo-5b-cholanoic acid","C24H38O4","390.277009704","M-H",2226318.6
"HMDB00503",2,1e+05,"0_1636_1","389.27005",122.6,"Multiple",389.26973,0.82,"7a-Hydroxy-3-oxo-5b-cholanoic acid","C24H38O4","390.277009704","M-H",340057.6
"HMDB00508",2,1e+05,"177_1_12","151.06133",176.3,"Multiple",151.0612,0.86,"Ribitol","C5H12O5","152.068473494","M-H",1308174.4
"HMDB00508",2,1e+05,"177_1_20","151.06117",290.8,"Multiple",151.0612,0.2,"Ribitol","C5H12O5","152.068473494","M-H",306016.5
"HMDB00510",2,1e+05,"61_2_1","160.06148",22,"Multiple",160.06153,0.31,"Aminoadipic acid","C6H11NO4","161.068807845","M-H",6282647.1
"HMDB00511",2,100008,"177_38_1","171.13904",295.3,"Multiple",171.13905,0.06,"Capric acid","C10H20O2","172.146329884","M-H",3338126.8
"HMDB00517",2,100005,"0_434_1","173.10430",51.3,"Unique",173.1044,0.58,"L-Arginine","C6H14N4O2","174.111675712","M-H",38398892
"HMDB00522",2,1e+05,"88_1_1","143.03498",27.4,"Multiple",143.03498,0,"3-Methylglutaconic acid","C6H8O4","144.042258744","M-H",4789346.4
"HMDB00522",2,1e+05,"177_21_1","143.03505",290.1,"Multiple",143.03498,0.49,"3-Methylglutaconic acid","C6H8O4","144.042258744","M-H",1175416.5
"HMDB00525",2,1e+05,"0_195_1","131.07078",195,"Multiple",131.07137,4.5,"5-Hydroxyhexanoic acid","C6H12O3","132.07864425","M-H",4852800.2
"HMDB00525",2,1e+05,"0_196_1","131.07133",293.2,"Multiple",131.07137,0.31,"5-Hydroxyhexanoic acid","C6H12O3","132.07864425","M-H",3485001.5
"HMDB00525",2,1e+05,"139_1_1","131.07135",26.5,"Multiple",131.07137,0.15,"5-Hydroxyhexanoic acid","C6H12O3","132.07864425","M-H",6565752.7
"HMDB00526",2,1e+05,"0_1517_1","365.23331",204.5,"Multiple",365.23335,0.11,"5a-Tetrahydrocortisol","C21H34O5","366.240624198","M-H",523085.8
"HMDB00529",2,1e+05,"58_4_23","197.15474",193.4,"Multiple",197.1547,0.2,"5-Dodecenoic acid","C12H22O2","198.161979948","M-H",952203.7
"HMDB00532",2,1e+05,"0_123_1","116.03533",22.3,"Multiple",116.03532,0.09,"Acetylglycine","C4H7NO3","117.042593095","M-H",2148053.1
"HMDB00532",2,1e+05,"0_124_1","116.03535",299,"Multiple",116.03532,0.26,"Acetylglycine","C4H7NO3","117.042593095","M-H",35071552.9
"HMDB00535",2,1e+05,"0_119_1","115.07645",27.4,"Multiple",115.07645,0,"Caproic acid","C6H12O2","116.083729628","M-H",8431230.3
"HMDB00539",2,1e+05,"0_384_1","165.04089",282,"Multiple",165.04046,2.61,"Arabinonic acid","C5H10O6","166.047738052","M-H",580303.4
"HMDB00539",2,1e+05,"61_2_1","165.04036",22.5,"Multiple",165.04046,0.61,"Arabinonic acid","C5H10O6","166.047738052","M-H",18256100.8
"HMDB00539",2,1e+05,"0_383_2","165.04086",212.8,"Multiple",165.04046,2.42,"Arabinonic acid","C5H10O6","166.047738052","M-H",1650073
"HMDB00546",2,1e+05,"0_1137_1","289.21732",220.5,"Multiple",289.2173,0.07,"Epietiocholanolone","C19H30O2","290.224580204","M-H",214658.8
"HMDB00549",2,1e+05,"0_2_1","85.02952",281.6,"Multiple",85.0295,0.24,"Gamma-Butyrolactone","C4H6O2","86.036779436","M-H",652824.6
"HMDB00551",2,1e+05,"0_1148_3","291.23296",231.4,"Multiple",291.23295,0.03,"Etiocholanediol","C19H32O2","292.240230268","M-H",547702.6
"HMDB00554",2,1e+05,"0_1148_3","291.23296",231.4,"Multiple",291.23295,0.03,"Dihydroandrosterone","C19H32O2","292.240230268","M-H",547702.6
"HMDB00562",2,1e+05,"0_93_1","112.05166",28,"Unique",112.05164,0.18,"Creatinine","C4H7N3O","113.058911861","M-H",9050841.9
"HMDB00567",2,1e+05,"25_5_1","147.04514",28.5,"Multiple",147.04515,0.07,"Cinnamic acid","C9H8O2","148.0524295","M-H",3931534.9
"HMDB00568",2,1e+05,"177_1_20","151.06117",290.8,"Multiple",151.0612,0.2,"D-Arabitol","C5H12O5","152.068473494","M-H",306016.5
"HMDB00568",2,1e+05,"177_1_12","151.06133",176.3,"Multiple",151.0612,0.86,"D-Arabitol","C5H12O5","152.068473494","M-H",1308174.4
"HMDB00576",2,1e+05,"26_1_2","131.03495",25.6,"Multiple",131.03498,0.23,"Monoethyl malonic acid","C5H8O4","132.042258744","M-H",4312838.7
"HMDB00590",2,1e+05,"61_2_1","188.05647",22,"Multiple",188.05645,0.11,"Glutarylglycine","C7H11NO5","189.063722467","M-H",2932656.1
"HMDB00603",2,1e+05,"0_579_1","199.09756",190.9,"Multiple",199.09758,0.1,"cis-4-Decenedioic acid","C10H16O4","200.104859","M-H",1495467.9
"HMDB00603",2,1e+05,"177_1_20","199.09765",292.2,"Multiple",199.09758,0.35,"cis-4-Decenedioic acid","C10H16O4","200.104859","M-H",725239.2
"HMDB00621",2,1e+05,"0_294_1","149.04550",22.3,"Multiple",149.04555,0.34,"D-Ribulose","C5H10O5","150.05282343","M-H",10650810.5
"HMDB00622",2,1e+05,"26_1_2","131.03495",25.6,"Multiple",131.03498,0.23,"Ethylmalonic acid","C5H8O4","132.042258744","M-H",4312838.7
"HMDB00623",2,1e+05,"0_761_1","229.14442",76.5,"Multiple",229.14453,0.48,"Dodecanedioic acid","C12H22O4","230.151809192","M-H",444266.7
"HMDB00623",2,1e+05,"0_762_1","229.14450",294,"Multiple",229.14453,0.13,"Dodecanedioic acid","C12H22O4","230.151809192","M-H",295980.1
"HMDB00623",2,1e+05,"0_763_1","229.14451",172.6,"Multiple",229.14453,0.09,"Dodecanedioic acid","C12H22O4","230.151809192","M-H",1154995
"HMDB00624",2,1e+05,"0_195_1","131.07078",195,"Multiple",131.07137,4.5,"D-Leucic acid","C6H12O3","132.07864425","M-H",4852800.2
"HMDB00624",2,1e+05,"0_196_1","131.07133",293.2,"Multiple",131.07137,0.31,"D-Leucic acid","C6H12O3","132.07864425","M-H",3485001.5
"HMDB00624",2,1e+05,"139_1_1","131.07135",26.5,"Multiple",131.07137,0.15,"D-Leucic acid","C6H12O3","132.07864425","M-H",6565752.7
"HMDB00630",2,1e+05,"0_84_1","110.03602",293.2,"Unique",110.03599,0.27,"Cytosine","C4H5N3O","111.043261797","M-H",256366.8
"HMDB00635",2,1e+05,"201_3_1","157.05057",178.6,"Multiple",157.05063,0.38,"Succinylacetone","C7H10O4","158.057908808","M-H",1310591.4
"HMDB00635",2,1e+05,"177_1_20","157.05058",292.4,"Multiple",157.05063,0.32,"Succinylacetone","C7H10O4","158.057908808","M-H",940198.3
"HMDB00638",2,1e+05,"63_2_1","199.17040",176.2,"Multiple",199.17035,0.25,"Dodecanoic acid","C12H24O2","200.177630012","M-H",21769238.4
"HMDB00638",2,1e+05,"177_47_1","199.17042",295.6,"Multiple",199.17035,0.35,"Dodecanoic acid","C12H24O2","200.177630012","M-H",2589863.1
"HMDB00639",2,11382035.9281437,"61_2_1","209.03021",20.1,"Multiple",209.03029,0.38,"Galactaric acid","C6H10O8","210.037567296","M-H",13124583.5
"HMDB00646",2,1e+05,"0_294_1","149.04550",22.3,"Multiple",149.04555,0.34,"L-Arabinose","C5H10O5","150.05282343","M-H",10650810.5
"HMDB00653",2,1e+05,"91_4_17","465.30388",200,"Unique",465.3044,1.12,"Cholesterol sulfate","C27H46O4S","466.31168065","M-H",10763035.4
"HMDB00661",2,1e+05,"26_1_2","131.03495",25.6,"Multiple",131.03498,0.23,"Glutaric acid","C5H8O4","132.042258744","M-H",4312838.7
"HMDB00663",2,11382035.9281437,"61_2_1","209.03021",20.1,"Multiple",209.03029,0.38,"Glucaric acid","C6H10O8","210.037567296","M-H",13124583.5
"HMDB00665",2,1e+05,"139_1_1","131.07135",26.5,"Multiple",131.07137,0.15,"Leucinic acid","C6H12O3","132.07864425","M-H",6565752.7
"HMDB00665",2,1e+05,"0_195_1","131.07078",195,"Multiple",131.07137,4.5,"Leucinic acid","C6H12O3","132.07864425","M-H",4852800.2
"HMDB00665",2,1e+05,"0_196_1","131.07133",293.2,"Multiple",131.07137,0.31,"Leucinic acid","C6H12O3","132.07864425","M-H",3485001.5
"HMDB00666",2,1e+05,"177_1_20","129.09215",292.8,"Multiple",129.0921,0.39,"Heptanoic acid","C7H14O2","130.099379692","M-H",4462081
"HMDB00666",2,1e+05,"86_2_1","129.09216",237,"Multiple",129.0921,0.46,"Heptanoic acid","C7H14O2","130.099379692","M-H",947835
"HMDB00669",2,1e+05,"3_3_2","151.04005",51.1,"Multiple",151.04007,0.13,"Ortho-Hydroxyphenylacetic acid","C8H8O3","152.047344122","M-H",4548644.9
"HMDB00670",2,1e+05,"0_526_2","187.12000",58.5,"Multiple",187.12005,0.27,"Homo-L-arginine","C7H16N4O2","188.127325776","M-H",4666630.4
"HMDB00671",2,1e+05,"0_607_1","204.06656",26.3,"Multiple",204.06662,0.29,"Indolelactic acid","C11H11NO3","205.073893223","M-H",8440009.9
"HMDB00671",2,1e+05,"0_348_1","204.06657",77.4,"Multiple",204.06662,0.25,"Indolelactic acid","C11H11NO3","205.073893223","M-H",277337.6
"HMDB00672",2,1e+05,"0_1114_1","285.20716",217.5,"Multiple",285.20713,0.11,"Hexadecanedioic acid","C16H30O4","286.214409448","M-H",1449326.4
"HMDB00672",2,1e+05,"177_69_1","285.20717",291.4,"Multiple",285.20713,0.14,"Hexadecanedioic acid","C16H30O4","286.214409448","M-H",301366.3
